Date,Code,Naver_Close,Institution_Net_Volume,Foreign_Net_Volume,Name,Stocks,Marcap,Close,Latest_Name,Latest_Stocks,Basket,Foreign_Net_Est_Value,Institution_Net_Est_Value
2026-07-27,278470,354500.0,7481.0,-11520.0,에이피알,37438155.0,13271825947500.0,354500.0,에이피알,37438155,생활소비재,-4083840000.0,2652014500.0
2026-07-28,024110,20400.0,122505.0,-335750.0,기업은행,797425869.0,16267487727600.0,20400.0,기업은행,797425869,금융,-6849300000.0,2499102000.0
2026-07-28,032830,285000.0,-20692.0,45922.0,삼성생명,200000000.0,57000000000000.0,285000.0,삼성생명,200000000,금융,13087770000.0,-5897220000.0
2026-07-28,055550,100900.0,-83079.0,9054.0,신한지주,474654361.0,47892625024900.0,100900.0,신한지주,469450239,금융,913548600.0,-8382671100.0
2026-07-28,086790,123000.0,11681.0,-116513.0,하나금융지주,274367748.0,33747233004000.0,123000.0,하나금융지주,274367748,금융,-14331099000.0,1436763000.0
2026-07-28,105560,165200.0,141081.0,-245233.0,KB금융,354687734.0,58594413656800.0,165200.0,KB금융,354687734,금융,-40512491600.0,23306581200.0
2026-07-28,316140,31750.0,179643.0,-193763.0,우리금융지주,728089682.0,23116847403500.0,31750.0,우리금융지주,728089682,금융,-6151975250.0,5703665250.0
2026-07-28,000660,1550000.0,388673.0,-1826337.0,SK하이닉스,712702365.0,1104688665750000.0,1550000.0,SK하이닉스,730492365,반도체,-2830822350000.0,602443150000.0
2026-07-28,005930,220000.0,-635592.0,-6554668.0,삼성전자,5846278608.0,1286181293760000.0,220000.0,삼성전자,5846278608,반도체,-1442026960000.0,-139830240000.0
2026-07-28,003230,1183000.0,-8733.0,13247.0,삼양식품,7533015.0,8911556745000.0,1183000.0,삼양식품,7533015,생활소비재,15671201000.0,-10331139000.0
2026-07-28,015760,33650.0,5326.0,-281628.0,한국전력,641964077.0,21602091191050.0,33650.0,한국전력,641964077,생활소비재,-9476782200.0,179219900.0
2026-07-28,033780,181700.0,58352.0,-53215.0,KT&G,103810456.0,18862359855200.0,181700.0,KT&G,103810456,생활소비재,-9669165500.0,10602558400.0
2026-07-28,090430,118800.0,34412.0,-21338.0,아모레퍼시픽,58492759.0,6948939769200.0,118800.0,아모레퍼시픽,58492759,생활소비재,-2534954400.0,4088145600.0
2026-07-28,278470,333500.0,10479.0,7061.0,에이피알,37438155.0,12485624692500.0,333500.0,에이피알,37438155,생활소비재,2354843500.0,3494746500.0
2026-07-29,024110,20200.0,379009.0,-371778.0,기업은행,797425869.0,16108002553800.0,20200.0,기업은행,797425869,금융,-7509915600.0,7655981800.0
2026-07-29,032830,265500.0,-5924.0,40591.0,삼성생명,200000000.0,53100000000000.0,265500.0,삼성생명,200000000,금융,10776910500.0,-1572822000.0
2026-07-29,055550,98300.0,91126.0,-135863.0,신한지주,474654361.0,46658523686300.0,98300.0,신한지주,469450239,금융,-13355332900.0,8957685800.0
2026-07-29,086790,120400.0,129979.0,-146596.0,하나금융지주,274367748.0,33033876859200.0,120400.0,하나금융지주,274367748,금융,-17650158400.0,15649471600.0
2026-07-29,105560,160100.0,142183.0,-250234.0,KB금융,354687734.0,56785506213400.0,160100.0,KB금융,354687734,금융,-40062463400.0,22763498300.0
2026-07-29,316140,32050.0,605128.0,-238390.0,우리금융지주,728089682.0,23335274308100.0,32050.0,우리금융지주,728089682,금융,-7640399500.0,19394352400.0
2026-07-29,000660,1401000.0,791370.0,-921877.0,SK하이닉스,730492365.0,1023419803365000.0,1401000.0,SK하이닉스,730492365,반도체,-1291549677000.0,1108709370000.0
2026-07-29,005930,208500.0,5971830.0,-3550689.0,삼성전자,5846278608.0,1218949089768000.0,208500.0,삼성전자,5846278608,반도체,-740318656500.0,1245126555000.0
2026-07-29,003230,1220000.0,38336.0,-6001.0,삼양식품,7533015.0,9190278300000.0,1220000.0,삼양식품,7533015,생활소비재,-7321220000.0,46769920000.0
2026-07-29,015760,33100.0,-36049.0,311124.0,한국전력,641964077.0,21249010948700.0,33100.0,한국전력,641964077,생활소비재,10298204400.0,-1193221900.0
2026-07-29,033780,182600.0,95898.0,-47002.0,KT&G,103810456.0,18955789265600.0,182600.0,KT&G,103810456,생활소비재,-8582565200.0,17510974800.0
2026-07-29,090430,121900.0,59568.0,24259.0,아모레퍼시픽,58492759.0,7130267322100.0,121900.0,아모레퍼시픽,58492759,생활소비재,2957172100.0,7261339200.0
2026-07-29,278470,325000.0,20615.0,39407.0,에이피알,37438155.0,12167400375000.0,325000.0,에이피알,37438155,생활소비재,12807275000.0,6699875000.0
2026-07-30,024110,20450.0,118667.0,144799.0,기업은행,797425869.0,16307359021050.0,20450.0,기업은행,797425869,금융,2961139550.0,2426740150.0
2026-07-30,032830,264000.0,47698.0,-37669.0,삼성생명,200000000.0,52800000000000.0,264000.0,삼성생명,200000000,금융,-9944616000.0,12592272000.0
2026-07-30,055550,100800.0,175325.0,-134837.0,신한지주,474654361.0,47845159588800.0,100800.0,신한지주,469450239,금융,-13591569600.0,17672760000.0
2026-07-30,086790,124600.0,138543.0,-125005.0,하나금융지주,274367748.0,34186221400800.0,124600.0,하나금융지주,274367748,금융,-15575623000.0,17262457800.0
2026-07-30,105560,167400.0,193587.0,-146575.0,KB금융,354687734.0,59374726671600.0,167400.0,KB금융,354687734,금융,-24536655000.0,32406463800.0
2026-07-30,316140,32700.0,588425.0,118072.0,우리금융지주,728089682.0,23808532601400.0,32700.0,우리금융지주,728089682,금융,3860954400.0,19241497500.0
2026-07-30,000660,1322000.0,-80151.0,444498.0,SK하이닉스,730492365.0,965710906530000.0,1322000.0,SK하이닉스,730492365,반도체,587626356000.0,-105959622000.0
2026-07-30,005930,207000.0,-237928.0,656680.0,삼성전자,5846278608.0,1210179671856000.0,207000.0,삼성전자,5846278608,반도체,135932760000.0,-49251096000.0
2026-07-30,003230,1243000.0,-2865.0,12411.0,삼양식품,7533015.0,9363537645000.0,1243000.0,삼양식품,7533015,생활소비재,15426873000.0,-3561195000.0
2026-07-30,015760,33050.0,246743.0,-91991.0,한국전력,641964077.0,21216912744850.0,33050.0,한국전력,641964077,생활소비재,-3040302550.0,8154856150.0
2026-07-30,033780,185800.0,35061.0,-30774.0,KT&G,103810456.0,19287982724800.0,185800.0,KT&G,103810456,생활소비재,-5717809200.0,6514333800.0
2026-07-30,090430,134000.0,248126.0,52518.0,아모레퍼시픽,58492759.0,7838029706000.0,134000.0,아모레퍼시픽,58492759,생활소비재,7037412000.0,33248884000.0
2026-07-30,278470,315000.0,-6429.0,-277.0,에이피알,37438155.0,11793018825000.0,315000.0,에이피알,37438155,생활소비재,-87255000.0,-2025135000.0
2026-07-31,024110,20650.0,-103632.0,-18358.0,기업은행,797425869.0,16466844194850.0,20650.0,기업은행,797425869,금융,-379092700.0,-2140000800.0
2026-07-31,032830,311500.0,-16557.0,29024.0,삼성생명,200000000.0,62300000000000.0,311500.0,삼성생명,200000000,금융,9040976000.0,-5157505500.0
2026-07-31,055550,100700.0,-186413.0,168445.0,신한지주,469450239.0,47273639067300.0,100700.0,신한지주,469450239,금융,16962411500.0,-18771789100.0
2026-07-31,086790,125400.0,-47228.0,35006.0,하나금융지주,274367748.0,34405715599200.0,125400.0,하나금융지주,274367748,금융,4389752400.0,-5922391200.0
2026-07-31,105560,168500.0,-243605.0,219091.0,KB금융,354687734.0,59764883179000.0,168500.0,KB금융,354687734,금융,36916833500.0,-41047442500.0
2026-07-31,316140,33600.0,-178227.0,555070.0,우리금융지주,728089682.0,24463813315200.0,33600.0,우리금융지주,728089682,금융,18650352000.0,-5988427200.0
2026-07-31,000660,1718000.0,277183.0,2205767.0,SK하이닉스,730492365.0,1254985883070000.0,1718000.0,SK하이닉스,730492365,반도체,3789507706000.0,476200394000.0
2026-07-31,005930,262500.0,3618959.0,8359011.0,삼성전자,5846278608.0,1534648134600000.0,262500.0,삼성전자,5846278608,반도체,2194240387500.0,949976737500.0
2026-07-31,003230,1168000.0,-13851.0,2919.0,삼양식품,7533015.0,8798561520000.0,1168000.0,삼양식품,7533015,생활소비재,3409392000.0,-16177968000.0
2026-07-31,015760,34800.0,-153301.0,479791.0,한국전력,641964077.0,22340349879600.0,34800.0,한국전력,641964077,생활소비재,16696726800.0,-5334874800.0
2026-07-31,033780,179100.0,-52700.0,21297.0,KT&G,103810456.0,18592452669600.0,179100.0,KT&G,103810456,생활소비재,3814292700.0,-9438570000.0
2026-07-31,090430,130000.0,64206.0,-48950.0,아모레퍼시픽,58492759.0,7604058670000.0,130000.0,아모레퍼시픽,58492759,생활소비재,-6363500000.0,8346780000.0
2026-07-31,278470,320000.0,-46857.0,35471.0,에이피알,37438155.0,11980209600000.0,320000.0,에이피알,37438155,생활소비재,11350720000.0,-14994240000.0
2026-08-03,024110,20250.0,20497.0,-250003.0,기업은행,797425869.0,16147873847250.0,20250.0,기업은행,797425869,금융,-5062560750.0,415064250.0
2026-08-03,032830,287500.0,-43138.0,17042.0,삼성생명,200000000.0,57500000000000.0,287500.0,삼성생명,200000000,금융,4899575000.0,-12402175000.0
2026-08-03,055550,102700.0,6076.0,99413.0,신한지주,469450239.0,48212539545300.0,102700.0,신한지주,469450239,금융,10209715100.0,624005200.0
2026-08-03,086790,126900.0,38315.0,-18629.0,하나금융지주,274367748.0,34817267221200.0,126900.0,하나금융지주,274367748,금융,-2364020100.0,4862173500.0
2026-08-03,105560,169500.0,-99194.0,108660.0,KB금융,354687734.0,60119570913000.0,169500.0,KB금융,354687734,금융,18417870000.0,-16813383000.0
2026-08-03,316140,33350.0,225035.0,-221248.0,우리금융지주,728089682.0,24281790894700.0,33350.0,우리금융지주,728089682,금융,-7378620800.0,7504917250.0
2026-08-03,000660,1567000.0,-288012.0,-1107357.0,SK하이닉스,730492365.0,1144681535955000.0,1567000.0,SK하이닉스,730492365,반도체,-1735228419000.0,-451314804000.0
2026-08-03,005930,239500.0,-5039954.0,-3896489.0,삼성전자,5846278608.0,1400183726616000.0,239500.0,삼성전자,5846278608,반도체,-933209115500.0,-1207068983000.0
2026-08-03,003230,1151000.0,-7001.0,465.0,삼양식품,7533015.0,8670500265000.0,1151000.0,삼양식품,7533015,생활소비재,535215000.0,-8058151000.0
2026-08-03,015760,34500.0,-116710.0,184284.0,한국전력,641964077.0,22147760656500.0,34500.0,한국전력,641964077,생활소비재,6357798000.0,-4026495000.0
2026-08-03,033780,175600.0,-50326.0,5478.0,KT&G,103810456.0,18229116073600.0,175600.0,KT&G,103810456,생활소비재,961936800.0,-8837245600.0
2026-08-03,090430,129800.0,49644.0,245.0,아모레퍼시픽,58492759.0,7592360118200.0,129800.0,아모레퍼시픽,58492759,생활소비재,31801000.0,6443791200.0
2026-08-03,278470,338000.0,65475.0,-84924.0,에이피알,37438155.0,12654096390000.0,338000.0,에이피알,37438155,생활소비재,-28704312000.0,22130550000.0
2026-08-04,024110,20350.0,-87091.0,180488.0,기업은행,797425869.0,16227616434150.0,20350.0,기업은행,797425869,금융,3672930800.0,-1772301850.0
2026-08-04,032830,278000.0,-34912.0,-27203.0,삼성생명,200000000.0,55600000000000.0,278000.0,삼성생명,200000000,금융,-7562434000.0,-9705536000.0
2026-08-04,055550,102300.0,-6045.0,5746.0,신한지주,469450239.0,48024759449700.0,102300.0,신한지주,469450239,금융,587815800.0,-618403500.0
2026-08-04,086790,127600.0,-34444.0,62324.0,하나금융지주,274367748.0,35009324644800.0,127600.0,하나금융지주,274367748,금융,7952542400.0,-4395054400.0
2026-08-04,105560,168800.0,-49841.0,53725.0,KB금융,354687734.0,59871289499200.0,168800.0,KB금융,354687734,금융,9068780000.0,-8413160800.0
2026-08-04,316140,33200.0,275128.0,-116280.0,우리금융지주,728089682.0,24172577442400.0,33200.0,우리금융지주,728089682,금융,-3860496000.0,9134249600.0
2026-08-04,000660,1577000.0,18945.0,-418552.0,SK하이닉스,730492365.0,1151986459605000.0,1577000.0,SK하이닉스,730492365,반도체,-660056504000.0,29876265000.0
2026-08-04,005930,240000.0,-3924513.0,850527.0,삼성전자,5846278608.0,1403106865920000.0,240000.0,삼성전자,5846278608,반도체,204126480000.0,-941883120000.0
2026-08-04,003230,1219000.0,15296.0,1199.0,삼양식품,7533015.0,9182745285000.0,1219000.0,삼양식품,7533015,생활소비재,1461581000.0,18645824000.0
2026-08-04,015760,35150.0,-148030.0,308458.0,한국전력,641964077.0,22565037306550.0,35150.0,한국전력,641964077,생활소비재,10842298700.0,-5203254500.0
2026-08-04,033780,175600.0,-22586.0,21067.0,KT&G,103810456.0,18229116073600.0,175600.0,KT&G,103810456,생활소비재,3699365200.0,-3966101600.0
2026-08-04,090430,131900.0,63839.0,33301.0,아모레퍼시픽,58492759.0,7715194912100.0,131900.0,아모레퍼시픽,58492759,생활소비재,4392401900.0,8420364100.0
2026-08-04,278470,359500.0,55244.0,-51019.0,에이피알,37438155.0,13459016722500.0,359500.0,에이피알,37438155,생활소비재,-18341330500.0,19860218000.0
2026-08-05,024110,20200.0,-90581.0,-156172.0,기업은행,797425869.0,16108002553800.0,20200.0,기업은행,797425869,금융,-3154674400.0,-1829736200.0
2026-08-05,032830,294000.0,-4530.0,22937.0,삼성생명,200000000.0,58800000000000.0,294000.0,삼성생명,200000000,금융,6743478000.0,-1331820000.0
2026-08-05,055550,103600.0,-10215.0,72758.0,신한지주,469450239.0,48635044760400.0,103600.0,신한지주,469450239,금융,7537728800.0,-1058274000.0
2026-08-05,086790,128600.0,6174.0,-5873.0,하나금융지주,274367748.0,35283692392800.0,128600.0,하나금융지주,274367748,금융,-755267800.0,793976400.0
2026-08-05,105560,170700.0,-65517.0,134636.0,KB금융,354687734.0,60545196193800.0,170700.0,KB금융,354687734,금융,22982365200.0,-11183751900.0
2026-08-05,316140,33350.0,65688.0,136900.0,우리금융지주,728089682.0,24281790894700.0,33350.0,우리금융지주,728089682,금융,4565615000.0,2190694800.0
2026-08-05,000660,1668000.0,-28260.0,389804.0,SK하이닉스,730492365.0,1218461264820000.0,1668000.0,SK하이닉스,730492365,반도체,650193072000.0,-47137680000.0
2026-08-05,005930,246000.0,-2078706.0,2298577.0,삼성전자,5846278608.0,1438184537568000.0,246000.0,삼성전자,5846278608,반도체,565449942000.0,-511361676000.0
2026-08-05,003230,1210000.0,-14700.0,12408.0,삼양식품,7533015.0,9114948150000.0,1210000.0,삼양식품,7533015,생활소비재,15013680000.0,-17787000000.0
2026-08-05,015760,35700.0,-63739.0,73005.0,한국전력,641964077.0,22918117548900.0,35700.0,한국전력,641964077,생활소비재,2606278500.0,-2275482300.0
2026-08-05,033780,176000.0,-36297.0,31598.0,KT&G,103810456.0,18270640256000.0,176000.0,KT&G,103810456,생활소비재,5561248000.0,-6388272000.0
2026-08-05,090430,131300.0,-69709.0,91417.0,아모레퍼시픽,58492759.0,7680099256700.0,131300.0,아모레퍼시픽,58492759,생활소비재,12003052100.0,-9152791700.0
2026-08-05,278470,357500.0,79594.0,-154613.0,에이피알,37438155.0,13384140412500.0,357500.0,에이피알,37438155,생활소비재,-55274147500.0,28454855000.0
